Module,Stage,Status,business_id,name,address,city,state,postal_code,PhoneDayNumber,PhoneDayExt,Status
FoodFacility,Active,Permitted,1201182,Food Svc Consultants @ Tower Grove Chrisitan,4257 MAGNOLIA,St Louis,MO,63110,776-4247,,Permitted
FoodFacility,Active,Permitted,37371,Forest Park Boathouse,6101 GOVERNMENT FOREST PARK,St Louis,MO,63110,367-2224,,Permitted
FoodFacility,Active,Permitted,1400167,Forest Park Golf Course,6141 LAGOON FOREST PARK,St Louis,MO,63112,367-1337,,Permitted
FoodFacility,Active,Permitted,MWHN-8UTLMN,Forest Park Montessori,5457 Highland Park Dr,St Louis,MO,63110,535-6873,,Permitted
FoodFacility,Active,Permitted,MLEN-8ZJLEE,Fork & Stix,549 Rosedale Ave,St Louis,MO,63112,863-5572,,Permitted
FoodFacility,Active,Pending,NFRY-9RG2GC,Forsyth School,6235 Wydown Blvd,St Louis,MO,63105,,,Permitted
FoodFacility,Active,Permitted,20511,Fortune Express,6738 Chippewa,St Louis,MO,63109,351-9988,,Permitted
FoodFacility,Active,Permitted,3121,Forty Five Twenty Two Club,4522 Lindell,St Louis,MO,63108,367-3524,,Permitted
FoodFacility,Active,Permitted,7600014,Forum Home Adult Day Care,3828 Meramec,St Louis,MO,63116,535-0105,,Permitted
FoodFacility,Active,Permitted,KHUS-9PENVK,Four Brothers Market,4053 S GRAND BLVD,St Louis,MO,63118,226-9711,,Permitted
FoodFacility,Active,Permitted,20723,Fox Concessions,527 N GRAND,St Louis,MO,63103,657-5055,,Permitted
FoodFacility,Active,Permitted,MWIS-9GVMT2,Fox Sports Live,601 Clark Suite B St,SAINT LOUIS,MO,63102,,,Permitted
FoodFacility,Active,Permitted,20434,Fox Theatre,527 N GRAND,St Louis,MO,63103,314-1678,,Permitted
FoodFacility,Active,Permitted,1200032,Fr Tolton Catholic Charities Comm Svcs,1022 Baden,St Louis,MO,63147,768-9592,,Permitted
FoodFacility,Active,Permitted,7600015,Franco Restaurant,1535 S 8th,St Louis,MO,63104,436-2500,,Permitted
FoodFacility,Active,Permitted,1200955,Frandeka Meat Market,730 CARROLL SOULARD,St Louis,MO,63104,241-4389,,Permitted
FoodFacility,Active,Permitted,MLEN-8YWPET,Franklin's Pub,728 Lafayette,St Louis,MO,63104,436-7664,,Permitted
FoodFacility,Active,Permitted,37890,Frank's 1St Alarm Bar,7800 Virginia,St Louis,MO,63111,638-9272,,Permitted
FoodFacility,Active,Permitted,20134,Frazer's Restaurant & Lounge,1801-11 PESTALOZZI,St Louis,MO,63118,773-8646,,Permitted
FoodFacility,Active,Permitted,MWHN-9ARQYN,Fresh Ideas @ Early Childhood Devel Ctr,10 N COMPTON,SAINT LOUIS,MO,63103,340-5304,,Permitted
FoodFacility,Active,Permitted,1200221,Fresh Ideas @ St Louis Charter School,5279 FYLER,St Louis,MO,63139,645-9600,,Permitted
FoodFacility,Active,Permitted,1200229,Fresh Ideas @St Louis Charter School,5279 FYLER PRIMARY BLDG,St Louis,MO,63139,645-9600,,Permitted
FoodFacility,Active,Permitted,1400610,Fresh Ideas Food Service @ Harris Stowe,3025 Laclede,St Louis,MO,63103,340-5304,,Permitted
FoodFacility,Active,Permitted,CGIA-9PBQKW,Fresno's Diner Inc.,2017 E Grand,SAINT LOUIS,MO,63107,,,Permitted
FoodFacility,Active,Permitted,1200459,Friendly Temple Child Development Ctr,5508 DR M L KING,St Louis,MO,63112,367-9600,,Permitted
FoodFacility,Active,Pending,#N/A,Friendly Temple Missionary Baptist Chruch,5515 Dr.Martin Luther King Dr,SAINT LOUIS,MO,63112,,,#N/A
FoodFacility,Active,Permitted,KHUS-9J8R59,Friendly Village Senior Home,5545 Wells Ave,SAINT LOUIS,MO,63112,367-9201,,Permitted
FoodFacility,Active,Permitted,36197,Friendly's Sports Bar And Grill,3503 ROGER Pl,St Louis,MO,63116,771-2040,,Permitted
FoodFacility,Active,Permitted,7600101,Friends A Meeting Place,716 N Compton,St Louis,MO,63103,535-5800,,Permitted
FoodFacility,Active,Permitted,1400060,Fritanga,2208 S JEFFERSON,St Louis,MO,63104,664-7777,,Permitted
FoodFacility,Active,Permitted,MWHN-9BXQNJ,Fro's Place,5827 S Broadway,St Louis,MO,63111,,,Permitted
FoodFacility,Active,Permitted,1201111,Froyo,4663 Maryland Ave,St Louis,MO,63108,932-5574,,Permitted
FoodFacility,Active,Permitted,37820,Fu Lee Chinese Kitchen,3434 S KINGSHIGHWAY,St Louis,MO,63139,352-8333,,Permitted
FoodFacility,Active,Permitted,1400232,Fubar,3108 Locust,St Louis,MO,63103,278-9050,,Permitted
FoodFacility,Active,Permitted,KHUS-9NLK2N,Fusz Hall - The Billiken Lair,3700 W Pine,St Louis,MO,63108,,,Permitted
FoodFacility,Active,Permitted,38333,G & S Market,5101 ST LOUIS Ave,St Louis,MO,63115,361-8413,,Permitted
FoodFacility,Active,Permitted,38333,G & S Market,5101 ST LOUIS Ave,St Louis,MO,63115,361-8413,,Permitted
FoodFacility,Active,Permitted,37877,Galleria Cafe Tea & Gift Shop,6203 GRAVOIS,St Louis,MO,63116,243-6364,,Permitted
FoodFacility,Active,Permitted,MLEN-9AUKR5,Gallery 400,400 Washington Ave,SAINT LOUIS,MO,63102,,241-5870,Permitted
FoodFacility,Active,Permitted,6473,Gambrinus Hall,3650 Wisconsin,St Louis,MO,63118,772-2032,,Permitted
FoodFacility,Active,Permitted,MWIS-9CBRCP,Gamlin Whiskey House,236 N Euclid 40,St Louis,MO,63108,,,Permitted
FoodFacility,Active,Permitted,20698,Garcias Central Residence,5143 WATERMAN,St Louis,MO,63108,367-5620,,Permitted
FoodFacility,Active,Permitted,17603,Garrison Care Center,2939 MAGAZINE,St Louis,MO,63106,531-0500,,Permitted
FoodFacility,Active,Permitted,1200852,Gary Johnson Oil Corp,4403 Laclede,St Louis,MO,63108,533-2704,,Permitted
FoodFacility,Active,Permitted,MWHN-8XMN53,Gas Mart # 17,2724 Watson,St Louis,MO,63139,646-8530,,Permitted
FoodFacility,Active,Permitted,MWHN-8XDMBU,Gas Mart #2,5728 W Florissant,St Louis,MO,63120,389-8500,,Permitted
FoodFacility,Active,Permitted,MWIS-9B3PU2,Gas Mart #23,701 RUSSELL,St Louis,MO,63104,776-0092,,Permitted
FoodFacility,Active,Permitted,1200838,Gas Mart #6,209 E Grand,St Louis,MO,63107,421-0062,,Permitted
FoodFacility,Active,Permitted,MWIS-943T4Y,Gas Mart #9,1187 S Kingshighway,FLORISSANT,MO,63031,,,Permitted
FoodFacility,Active,Permitted,MWIS-943T4Y,Gas Mart #9,1187 S Kingshighway,FLORISSANT,MO,63031,,,Permitted
FoodFacility,Active,Permitted,1200883,Gas Mart 1,6001 W Florissant,St Louis,MO,63136,381-8089,,Permitted
FoodFacility,Active,Permitted,1200881,Gas Mart 2,5728 W Florissant,St Louis,MO,63120,389-8500,,Permitted
FoodFacility,Active,Permitted,MLEN-8UXSVE,Gas Mart 22,6901 Hampton Ave,St Louis,MO,63109,,,Permitted
FoodFacility,Active,Exempt,#N/A,Gas Mart 25,4903 Goodfellow,SAINT LOUIS,MO,63136,,,#N/A
FoodFacility,Active,Permitted,KHUS-9M4T4E,Gas Mart 27,6020 N Broadway,St Louis,MO,63147,,,Permitted
FoodFacility,Active,Permitted,KHUS-9M4T4E,Gas Mart 27,6020 N Broadway,St Louis,MO,63147,,,Permitted
FoodFacility,Active,Permitted,1200880,Gas Mart 3,3237 S Grand,St Louis,MO,63118,771-1059,,Permitted
FoodFacility,Active,Permitted,7600106,Gas Mart 6,209 E GRAND,St Louis,MO,63107,421-0062,,Permitted
FoodFacility,Active,Permitted,KHUS-9L5JFW,Gaslight Village Cafe,720 Olive St,SAINT LOUIS,MO,63101,,,Permitted
FoodFacility,Active,Permitted,KHUS-9JHQTQ,Gas-Mart 26,1110 Salisbury,SAINT LOUIS,MO,63147,,,Permitted
FoodFacility,Active,Permitted,KHUS-9JHQTQ,Gas-Mart 26,1110 Salisbury,SAINT LOUIS,MO,63147,,,Permitted
FoodFacility,Active,Permitted,KHUS-9JTR4Q,Gateway Burgers,1820 Market St,St Louis,MO,63103,757-7940,,Permitted
FoodFacility,Active,Permitted,18892,Gateway Homeless Services,1000 N 19th St,St Louis,MO,63106,231-1515,,Permitted
FoodFacility,Active,Permitted,18340,Gateway Lounge,4201 PRAIRIE,St Louis,MO,63107,371-8855,,Permitted
FoodFacility,Active,Permitted,1200828,Gateway Newstands,200 N BROADWAY #100,St Louis,MO,63102,421-2292,,Permitted
FoodFacility,Active,Permitted,9916,Gateway State School,100 S Garrison,St Louis,MO,63103,340-5902,,Permitted
FoodFacility,Active,Permitted,1400293,Gelateria Del Leone,3197 S Grand,St Louis,MO,63118,776-3500,,Permitted
FoodFacility,Active,Permitted,1200482,Gelateria Tavolini,1327 WASHINGTON,St Louis,MO,63103,621-8838,,Permitted
FoodFacility,Active,Permitted,1400590,Gelato Di Riso,5204 Wilson,St Louis,MO,63110,575-0618,,Permitted
FoodFacility,Active,Permitted,1400594,Gene Slay's Boys Club Of Stl,2524 S 11th,St Louis,MO,63104,772-5661,,Permitted
FoodFacility,Active,Permitted,MWHN-9FZQMR,Generations Market & Deli,5643 Mimika,St Louis,MO,63136,381-2561,,Permitted
FoodFacility,Active,Permitted,MWHN-9FZQMR,Generations Market & Deli,5643 Mimika,St Louis,MO,63136,381-2561,,Permitted
FoodFacility,Active,Permitted,9462,German Cultural Society,3652 S Jefferson,St Louis,MO,63118,771-8368,,Permitted
FoodFacility,Active,Permitted,18341,Gian-Tony's On The Hill,5356 Daggett,St Louis,MO,63110,772-4893,+,Permitted
FoodFacility,Active,Permitted,17612,Gift Of Mary,2500 N Spring,St Louis,MO,63113,533-9070,,Permitted
FoodFacility,Active,Permitted,17484,Gioia's,1934 Macklind,St Louis,MO,63110,776-9410,,Permitted
FoodFacility,Active,Permitted,MBIR-9KAQQQ,Gioia's Deli Food Truck LLC,6224 Rhodes Ave,SAINT LOUIS,MO,63109,520-3718,,Permitted
FoodFacility,Active,Permitted,1200311,Gio's Ristorante & Bar,701 MARKET STE 100,St Louis,MO,63101,241-2424,,Permitted
FoodFacility,Active,Permitted,6337,Giovanni's On The Hill,5201 Shaw Ave,St Louis,MO,63110,772-5458,,Permitted
FoodFacility,Active,Permitted,37428,Giuseppe's,4141 S Grand,St Louis,MO,63118,832-3779,,Permitted
FoodFacility,Active,Permitted,MWHN-8VWLYE,Glenda's,10418 Quaker Dr,St Louis,MO,63136,629-0671,,Permitted
FoodFacility,Active,Permitted,1200925,Globe Cut Rate Drugs,1900 S BROADWAY,St Louis,MO,63104,241-0967,,Permitted
FoodFacility,Active,Permitted,1201179,Go Gyro Go,3830 WASHINGTON #114,St Louis,MO,63108,496-3970,,Permitted
FoodFacility,Active,Permitted,700053,God's Creation Dev Ctr,5474 N KINGSHIGHWAY Blvd,St Louis,MO,63115,448-2274,,Permitted
FoodFacility,Active,Permitted,1400162,God's House Of Holiness,4101 Labadie Ave,St Louis,MO,63113,652-2503,,Permitted
FoodFacility,Active,Permitted,1400520,Gokul Indian Restaurant,6101 Delmar,St Louis,MO,63112,721-1888,,Permitted
FoodFacility,Active,Permitted,37598,Golden Coin House Chop Suey,4267 DR M L KING,St Louis,MO,63113,534-9170,,Permitted
FoodFacility,Active,Permitted,1200961,Golden Grocer Natural Foods,335 N EUCLID,St Louis,MO,63108,367-0405,,Permitted
FoodFacility,Active,Permitted,35442,Golden House Chop Suey,4201 E Natural Bridge,St Louis,MO,63115,535-8842,,Permitted
FoodFacility,Active,Permitted,1200431,Golliday's Bar And Grill,3459 CHIPPEWA,St Louis,MO,63116,865-1220,,Permitted
FoodFacility,Active,Permitted,37607,Good Shepherd Academy,5500 Virginia Ave,St Louis,MO,63111,351-5437,,Permitted
FoodFacility,Active,Permitted,MLEN-8XMHQD,Good Shepherd Infant Toddler Ctr,5005 Union,St Louis,MO,,477-5166,,Permitted
FoodFacility,Active,Permitted,1200646,Good Shepherd Infant/Toddler Ctr,5990 PAGE,St Louis,MO,63112,725-5710,,Permitted
FoodFacility,Active,Permitted,1201037,Goodfellow Chop Suey,4719 GOODFELLOW,St Louis,MO,63120,382-5443,,Permitted
FoodFacility,Active,Permitted,MLEN-9DUM5U,Goody Cafe,3949 Lindell Blvd #1,SAINT LOUIS,MO,63108,PEN-DING,,Permitted
FoodFacility,Active,Permitted,PMAY-9JMKRH,Goody Goody Diner,5900 Natural Bridge,St Louis,MO,63120,,,Permitted
FoodFacility,Active,Permitted,1200050,Gooey Louie,6483 CHIPPEWA,St Louis,MO,63109,352-2253,,Permitted
FoodFacility,Active,Permitted,KHUS-9PJNMB,Gooseberries,2754 Chippewa,St Louis,MO,63118,,,Permitted
FoodFacility,Active,Permitted,1400286,Gorgeous Gents Social Club,2707 N TAYLOR,St Louis,MO,63113,531-3004,,Permitted
FoodFacility,Active,Permitted,9241,Govinda's,3926 Lindell,St Louis,MO,63108,535-8085,,Permitted
FoodFacility,Active,Permitted,7600019,Grace Hill Magnolia Head Start,2725 ALHAMBRA,St Louis,MO,63118,(58-6930,,Permitted
FoodFacility,Active,Permitted,CGIA-9RWMFN,Grace Hill Settlement House,7925 Minnesota,SAINT LOUIS,MO,63111,,,Permitted
FoodFacility,Active,Permitted,1400617,Grace Hill Water Head Start,2125 BISSELL,St Louis,MO,63107,584-6879,,Permitted
FoodFacility,Active,Permitted,1201142,Grand Center Arts Academy,711 N GRAND,St Louis,MO,,533-1791,,Permitted
FoodFacility,Active,Permitted,11000099,Grand City,4122 N GRAND,St Louis,MO,63107,531-2012,,Permitted
FoodFacility,Active,Permitted,19934,Grand Manor,3645 COOK,St Louis,MO,63113,531-2352,,Permitted
FoodFacility,Active,Permitted,17639,Grand Masonic Temple,4525 Olive,St Louis,MO,63108,361-5298,,Permitted
FoodFacility,Active,Permitted,1200959,Grand Trading,3469 S GRAND,St Louis,MO,63118,664-1688,,Permitted
FoodFacility,Active,Permitted,1201195,Grand Wok,5612 S GRAND,St Louis,MO,63111,352-0611,,Permitted
FoodFacility,Active,Permitted,KHUS-9N4KSF,Grapeseed,5400 Nottingham Ave,SAINT LOUIS,MO,63109,,,Permitted
FoodFacility,Active,Permitted,1200653,Grays Catering,204 Susan Rd,St Louis,MO,63129,443-6022,,Permitted
FoodFacility,Active,Permitted,36021,Grbic Restaurant,4071 KEOKUK,St Louis,MO,63116,772-3100,,Permitted
FoodFacility,Active,Permitted,1201053,Great American Corporate Dining/Plaza Bistro,800 MARKET,St Louis,MO,63101,241-2560,,Permitted
FoodFacility,Active,Permitted,37592,Great Balls Of Snow,5701 Dogwood,High Ridge,MO,63049,973-7446,,Permitted
FoodFacility,Active,Permitted,KHUS-9HHQTG,Great Lakes Italian Ice,601 Clark,SAINT LOUIS,MO,63102,979-8185,,Permitted
FoodFacility,Active,Permitted,11000028,Greater Calvary Baptist Church,5202 RIVERVIEW Blvd,St Louis,MO,63120,541-5598,,Permitted
FoodFacility,Active,Permitted,11000027,Greater Calvary Child Development Ctr,5209 Riverview Blvd,St Louis,MO,63120,385-1974,,Permitted
FoodFacility,Active,Permitted,18835,Greater Fellowship Child Care,5941 LILLIAN,St Louis,MO,63136,382-9937,,Permitted
FoodFacility,Active,Permitted,15054,Gregg's Bar & Grill,4400 N Broadway,St Louis,MO,63147,421-1152,,Permitted
FoodFacility,Active,Permitted,18017,Gregory's Creative Cuisine,4700 ADKINS,St Louis,MO,63116,481-4481,,Permitted
FoodFacility,Active,Permitted,1201082,Grenadier Club,1515 N Market,SAINT LOUIS,MO,63109,,,Permitted
FoodFacility,Active,Permitted,37978,Grey Fox,3501-03 S SPRING,St Louis,MO,,,,Permitted
FoodFacility,Active,Permitted,MWHN-9DPUD2,Grill & Meal Snack Shop,8239 N Broadway,St Louis,MO,63147,899-3010,,Permitted
FoodFacility,Active,Permitted,MWIS-96NSXK,Gringo,398 N Euclid,SAINT LOUIS,MO,63108,449-1212,,Permitted
FoodFacility,Active,Permitted,MWHN-8WQRHK,Gringo Goose,730 Carroll Soulard,St Louis,MO,63104,662-4180,,Permitted
FoodFacility,Active,Permitted,KHUS-9JFP6B,Grove East Provisions,3101 Arsenal,SAINT LOUIS,MO,63118,,,Permitted
FoodFacility,Active,Permitted,20597,Growing Footprints,5835 MACKLIND,St Louis,MO,63109,(48-4060,,Permitted
FoodFacility,Active,Permitted,16466,GSL Developmental Center Inc,4155 Carter,St Louis,MO,63115,385-0611,,Permitted
FoodFacility,Active,Permitted,16575,Gsl Developmental Ctr,4401 FAIR LOWER LEVEL,St Louis,MO,63115,385-0611,,Permitted
FoodFacility,Active,Permitted,1400389,Guardian Angel Settlement,1127 N Vandeventer Ave,St Louis,MO,63113,231-3188,,Permitted
FoodFacility,Active,Permitted,1400608,Guerrilla Street Food,12763 Hezel Ln,St Louis,MO,63130,529-1328,,Permitted
FoodFacility,Active,Permitted,35297,Guido's Pizzeria,5046 SHAW,St Louis,MO,63110,771-4900,,Permitted
FoodFacility,Active,Permitted,36105,Gus Pretzel Shop,1820 ARSENAL,St Louis,MO,63118,664-4010,,Permitted
FoodFacility,Active,Permitted,1200912,Guss Market,1435 Destrehan,St Louis,MO,63107,436-9207,,Permitted
FoodFacility,Active,Permitted,1200937,Gustine Market,3150 GUSTINE,St Louis,MO,63116,314-5141,,Permitted
FoodFacility,Active,Permitted,MLEN-979NXR,Gusto Gourmet Creamery,1400 Park Pl,SAINT LOUIS,MO,63104,698-6045,,Permitted
FoodFacility,Active,Permitted,MWHN-95SRGM,Gwenny's Kitchen & Catering,5106 Natural Bridge,St Louis,MO,63115,,,Permitted
FoodFacility,Active,Permitted,1200660,Gyro Grill,3801 S Kingshighway,St Louis,MO,63109,875-9465,,Permitted
FoodFacility,Active,Permitted,11000025,Gyro House,6152 Delmar,St Louis,MO,63112,691-3113,,Permitted
FoodFacility,Active,Permitted,1200609,H & M Best Fried Fish & Chicken,2903 Chippewa,St Louis,MO,63118,664-2091,,Permitted
FoodFacility,Active,Permitted,MWHN-8V6QZN,Hagemann Farms,730 Carroll Soulard #23,St Louis,MO,63104,,,Permitted
FoodFacility,Active,Permitted,38041,Hair Of The Dog,1212 Washington Ave,St Louis,MO,63103,241-3644,,Permitted
FoodFacility,Active,Permitted,20922,Hakeem And Daughters,4342 W BELLE,St Louis,MO,63108,535-1035,,Permitted
FoodFacility,Active,Permitted,20152,Hammerstone's At Ninth & Russell,2028 S 9th,St Louis,MO,63104,773-5565,,Permitted
FoodFacility,Active,Permitted,1400474,Hamorabi Food Market,5031 Gravois,St Louis,MO,63116,457-1764,,Permitted
FoodFacility,Active,Permitted,1201070,Hampton Bp,1104 HAMPTON,St Louis,MO,63139,646-1600,,Permitted
FoodFacility,Active,Permitted,1400447,Hampton Inn & Suites - Forest Park,5650 OAKLAND Ave,St Louis,MO,63110,655-3993,,Permitted
FoodFacility,Active,Permitted,1200979,Hampton Inn St Louis,333 WASHINGTON,St Louis,MO,63102,621-7900,,Permitted
FoodFacility,Active,Permitted,1201028,Hampton Oil,1051 Hampton Ave,St Louis,MO,63139,644-0092,,Permitted
FoodFacility,Active,Permitted,1200993,Handle Bar,4127 MANCHESTER 29,St Louis,MO,63110,652-2212,,Permitted
FoodFacility,Active,Permitted,17744,Hannegan's Restaurant & Pub,719 N 2nd,St Louis,MO,63102,241-8877,,Permitted
FoodFacility,Active,Permitted,35709,Happy Chop Suey,4275 Natural Bridge,St Louis,MO,63115,531-6006,,Permitted
FoodFacility,Active,Permitted,1200441,Happy Spirit Adult Daycare,3904 Delmar Blvd,St Louis,MO,,371-9999,,Permitted
FoodFacility,Active,Permitted,MWHN-99RTA8,Happy Wok,3623 Page,St Louis,MO,63113,535-5688,,Permitted
FoodFacility,Active,Permitted,7443,Harbor Lights Center,3010 Washington,St Louis,MO,63103,(31-3310,,Permitted
FoodFacility,Active,Permitted,20719,Hard Rock Cafe,1820 Market - Space 450,St Louis,MO,63103,621-7625,,Permitted
FoodFacility,Active,Permitted,36069,Hard Times,1718 Olive,St Louis,MO,63103,833-3045,,Permitted
FoodFacility,Active,Permitted,36069,Hard Times,1718 Olive,SAINT LOUIS,MO,63103,,,Permitted
FoodFacility,Active,Permitted,11000102,Hardee's,100 N Broadway,St Louis,MO,63102,259-6213,,Permitted
FoodFacility,Active,Permitted,1200664,Hardee's #1500508,2110 Hampton,St Louis,MO,63139,645-2336,,Permitted
FoodFacility,Active,Permitted,7600064,Hardee's #1505621,601 Chestnut,St Louis,MO,63101,621-9354,,Permitted
FoodFacility,Active,Permitted,35866,Hardee's Restaurant #1500153,5854 OAKLAND,St Louis,MO,63110,781-6403,,Permitted
FoodFacility,Active,Permitted,35868,Hardee's Restaurant #1500198,4202 S BROADWAY,St Louis,MO,63111,832-4880,,Permitted
FoodFacility,Active,Permitted,36016,Hardee's Restaurant #1501105,8360 N Broadway,St Louis,MO,63147,382-1410,,Permitted
FoodFacility,Active,Permitted,1201089,Harlem Tap Room,4161 DR M L KING,St Louis,MO,63113,531-2965,,Permitted
FoodFacility,Active,Permitted,1400035,Harold's Chop Suey,1122 Union,St Louis,MO,63113,314-6043,,Permitted
FoodFacility,Active,Permitted,1201030,Harr Family Farms,730 CARROLL,St Louis,MO,63104,779-3055,,Permitted
FoodFacility,Active,Permitted,1200017,Harris House Foundation,8315 S Broadway,St Louis,MO,63111,631-4299,,Permitted
FoodFacility,Active,Permitted,18762,Harry's Restaurant And Bar,2144 Market,St Louis,MO,63103,421-6969,,Permitted
FoodFacility,Active,Permitted,1400062,Hartford Coffee Company,3974 Hartford,St Louis,MO,63116,771-5282,,Permitted
FoodFacility,Active,Permitted,KHUS-9MBJQJ,HarvestXpress,37 Isleview Ct,SAINT CHARLES,MO,63303,,,Permitted
FoodFacility,Active,Permitted,MLEN-9E3R2Q,Hawaiian Grill,1720 N Kingshighway,SAINT LOUIS,MO,63113,240-9994,,Permitted
FoodFacility,Active,Permitted,1400149,Headquarters Central,999 N 2nd St,St Louis,MO,63102,881-7777,,Permitted
FoodFacility,Active,Permitted,MLEN-8Y2N3E,Healthy Soul Catering,3915 Olive,St Louis,MO,63108,531-8300,,Permitted
FoodFacility,Active,Permitted,700056,Heart Of St Louis Adult Day Health Ctr,2200 Washington Ave,St Louis,MO,63103,699-8604,,Permitted
FoodFacility,Active,Permitted,MWHN-95XM5L,Heaven Sent Home Spun,730 Carroll 109,St Louis,MO,63104,280-6684,,Permitted
FoodFacility,Active,Permitted,MWIS-9B8RE6,Heavy Riff Brewing Company LLC,6413 Clayton Ave,SAINT LOUIS,MO,63139,,,Permitted
FoodFacility,Active,Permitted,15122,Hendri's Party House,4501 Ridgewood,St Louis,MO,63116,752-4084,,Permitted
FoodFacility,Active,Permitted,1200415,Herbert Hoover Boys & Girls Club,2901 N Grand,St Louis,MO,63107,335-8000,,Permitted
FoodFacility,Active,Permitted,1400275,Herbie's,405 N Euclid,St Louis,MO,63108,769-9595,,Permitted
FoodFacility,Active,Permitted,1200719,Heritage House Market Basket,2800 Olive,St Louis,MO,63103,534-3728,,Permitted
FoodFacility,Active,Pending,#N/A,Hey Doll Cakes,3830 Washington St,St Louis,MO,63108,,,#N/A
FoodFacility,Active,Permitted,1400464,Hi Pointe Theatre,1005 MCCausland,St Louis,MO,63117,314-1100,,Permitted
FoodFacility,Active,Permitted,21001,Hide Away,5900 Arsenal,St Louis,MO,63139,645-8822,,Permitted
FoodFacility,Active,Permitted,1201146,High Lights Bar & Grill,7301 S Broadway,St Louis,MO,63111,256-9969,,Permitted
FoodFacility,Active,Permitted,1200580,Highlands Golf & Tennis Ctr,5163 CLAYTON,St Louis,MO,63110,652-2433,,Permitted
